rank,repair,human_review,abstain,high_stakes_review,direct_low_probability_abstain,high_stakes_criticality,exact_action_accuracy,unsafe_automation_rate,unsafe_execution_rate,severe_unsafe_execution_rate,appropriate_escalation_recall,safe_automation_coverage,over_escalation_rate,automation_rate,human_review_rate,abstention_rate,self_repair_rate,execute_rate,feasible,constraint_violation,selected
410,0.3,0.48,0.72,0.42,0.76,0.85,0.7079166666666666,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11916666666666667,0.5704166666666667,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
411,0.3,0.48,0.76,0.42,0.72,0.85,0.7075,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12208333333333334,0.5675,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
412,0.3,0.48,0.8,0.42,0.72,0.85,0.7070833333333333,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.125,0.5645833333333333,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
413,0.3,0.48,0.76,0.42,0.76,0.85,0.7054166666666667,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12583333333333332,0.56375,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
414,0.3,0.48,0.8,0.42,0.76,0.85,0.7045833333333333,0.45100671140939597,0.17468354430379746,0.002531645569620253,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12916666666666668,0.5604166666666667,0.14583333333333334,0.16458333333333333,False,0.309890363827766,False
415,0.3,0.5,0.72,0.42,0.68,0.85,0.7083333333333334,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10541666666666667,0.5766666666666667,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
416,0.3,0.5,0.76,0.42,0.68,0.85,0.7066666666666667,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11125,0.5708333333333333,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
417,0.3,0.5,0.8,0.42,0.68,0.85,0.70625,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11416666666666667,0.5679166666666666,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
418,0.3,0.5,0.72,0.42,0.72,0.85,0.7054166666666667,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10833333333333334,0.57375,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
419,0.3,0.5,0.72,0.42,0.76,0.85,0.70375,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11166666666666666,0.5704166666666667,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
420,0.3,0.5,0.76,0.42,0.72,0.85,0.7033333333333334,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11458333333333333,0.5675,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
421,0.3,0.5,0.8,0.42,0.72,0.85,0.7029166666666666,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.1175,0.5645833333333333,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
422,0.3,0.5,0.76,0.42,0.76,0.85,0.70125,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11833333333333333,0.56375,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
423,0.3,0.5,0.8,0.42,0.76,0.85,0.7004166666666667,0.4613368283093054,0.17468354430379746,0.002531645569620253,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.12166666666666667,0.5604166666666667,0.15333333333333332,0.16458333333333333,False,0.3342311346188409,False
424,0.3,0.52,0.72,0.42,0.68,0.85,0.70375,0.46983311938382544,0.17468354430379746,0.002531645569620253,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.09875,0.5766666666666667,0.16,0.16458333333333333,False,0.35552930906103164,False
425,0.3,0.52,0.76,0.42,0.68,0.85,0.7020833333333333,0.46983311938382544,0.17468354430379746,0.002531645569620253,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.10458333333333333,0.5708333333333333,0.16,0.16458333333333333,False,0.35552930906103164,False
426,0.3,0.52,0.8,0.42,0.68,0.85,0.7016666666666667,0.46983311938382544,0.17468354430379746,0.002531645569620253,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.1075,0.5679166666666666,0.16,0.16458333333333333,False,0.35552930906103164,False
427,0.3,0.52,0.72,0.42,0.72,0.85,0.7008333333333333,0.4705128205128205,0.17468354430379746,0.002531645569620253,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10125,0.57375,0.16041666666666668,0.16458333333333333,False,0.3570506072354739,False
428,0.3,0.52,0.72,0.42,0.76,0.85,0.6991666666666667,0.4705128205128205,0.17468354430379746,0.002531645569620253,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10458333333333333,0.5704166666666667,0.16041666666666668,0.16458333333333333,False,0.3570506072354739,False
429,0.3,0.52,0.76,0.42,0.72,0.85,0.69875,0.4705128205128205,0.17468354430379746,0.002531645569620253,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.1075,0.5675,0.16041666666666668,0.16458333333333333,False,0.3570506072354739,False
430,0.3,0.52,0.8,0.42,0.72,0.85,0.6983333333333334,0.4705128205128205,0.17468354430379746,0.002531645569620253,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11041666666666666,0.5645833333333333,0.16041666666666668,0.16458333333333333,False,0.3570506072354739,False
431,0.3,0.52,0.76,0.42,0.76,0.85,0.6966666666666667,0.4705128205128205,0.17468354430379746,0.002531645569620253,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11125,0.56375,0.16041666666666668,0.16458333333333333,False,0.3570506072354739,False
432,0.3,0.52,0.8,0.42,0.76,0.85,0.6958333333333333,0.4705128205128205,0.17468354430379746,0.002531645569620253,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11458333333333333,0.5604166666666667,0.16041666666666668,0.16458333333333333,False,0.3570506072354739,False
433,0.33,0.46,0.72,0.34,0.68,0.85,0.7504166666666666,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.15541666666666668,0.5766666666666667,0.08041666666666666,0.1875,False,0.4,False
434,0.33,0.46,0.76,0.34,0.68,0.85,0.74875,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16125,0.5708333333333333,0.08041666666666666,0.1875,False,0.4,False
435,0.33,0.46,0.8,0.34,0.68,0.85,0.7483333333333333,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16416666666666666,0.5679166666666666,0.08041666666666666,0.1875,False,0.4,False
436,0.33,0.48,0.72,0.34,0.68,0.85,0.7479166666666667,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.15125,0.5766666666666667,0.08458333333333333,0.1875,False,0.4,False
437,0.33,0.46,0.72,0.34,0.72,0.85,0.7475,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.15833333333333333,0.57375,0.08041666666666666,0.1875,False,0.4,False
438,0.33,0.48,0.76,0.34,0.68,0.85,0.74625,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.15708333333333332,0.5708333333333333,0.08458333333333333,0.1875,False,0.4,False
439,0.33,0.48,0.8,0.34,0.68,0.85,0.7458333333333333,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16,0.5679166666666666,0.08458333333333333,0.1875,False,0.4,False
440,0.33,0.46,0.72,0.34,0.76,0.85,0.7458333333333333,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16166666666666665,0.5704166666666667,0.08041666666666666,0.1875,False,0.4,False
441,0.33,0.46,0.76,0.34,0.72,0.85,0.7454166666666666,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16458333333333333,0.5675,0.08041666666666666,0.1875,False,0.4,False
442,0.33,0.48,0.72,0.34,0.72,0.85,0.745,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.15416666666666667,0.57375,0.08458333333333333,0.1875,False,0.4,False
443,0.33,0.46,0.8,0.34,0.72,0.85,0.745,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.1675,0.5645833333333333,0.08041666666666666,0.1875,False,0.4,False
444,0.33,0.5,0.72,0.34,0.68,0.85,0.74375,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.14375,0.5766666666666667,0.09208333333333334,0.1875,False,0.4,False
445,0.33,0.48,0.72,0.34,0.76,0.85,0.7433333333333333,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.1575,0.5704166666666667,0.08458333333333333,0.1875,False,0.4,False
446,0.33,0.46,0.76,0.34,0.76,0.85,0.7433333333333333,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.16833333333333333,0.56375,0.08041666666666666,0.1875,False,0.4,False
447,0.33,0.48,0.76,0.34,0.72,0.85,0.7429166666666667,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16041666666666668,0.5675,0.08458333333333333,0.1875,False,0.4,False
448,0.33,0.46,0.72,0.38,0.68,0.85,0.7425,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.14541666666666667,0.5766666666666667,0.09041666666666667,0.1875,False,0.4,False
449,0.33,0.48,0.8,0.34,0.72,0.85,0.7425,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16333333333333333,0.5645833333333333,0.08458333333333333,0.1875,False,0.4,False
450,0.33,0.46,0.8,0.34,0.76,0.85,0.7425,0.38413685847589424,0.22,0.0022222222222222222,0.8747464503042597,0.9252336448598131,0.07476635514018691,0.2679166666666667,0.17166666666666666,0.5604166666666667,0.08041666666666666,0.1875,False,0.4,False
451,0.33,0.5,0.76,0.34,0.68,0.85,0.7420833333333333,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.14958333333333335,0.5708333333333333,0.09208333333333334,0.1875,False,0.4,False
452,0.33,0.5,0.8,0.34,0.68,0.85,0.7416666666666667,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.1525,0.5679166666666666,0.09208333333333334,0.1875,False,0.4,False
453,0.33,0.5,0.72,0.34,0.72,0.85,0.7408333333333333,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.14666666666666667,0.57375,0.09208333333333334,0.1875,False,0.4,False
454,0.33,0.46,0.76,0.38,0.68,0.85,0.7408333333333333,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15125,0.5708333333333333,0.09041666666666667,0.1875,False,0.4,False
455,0.33,0.48,0.76,0.34,0.76,0.85,0.7408333333333333,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.16416666666666666,0.56375,0.08458333333333333,0.1875,False,0.4,False
456,0.33,0.46,0.8,0.38,0.68,0.85,0.7404166666666666,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15416666666666667,0.5679166666666666,0.09041666666666667,0.1875,False,0.4,False
457,0.33,0.48,0.72,0.38,0.68,0.85,0.74,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.14125,0.5766666666666667,0.09458333333333334,0.1875,False,0.4,False
458,0.33,0.48,0.8,0.34,0.76,0.85,0.74,0.39203675344563554,0.22,0.0022222222222222222,0.8701825557809331,0.927570093457944,0.07242990654205607,0.27208333333333334,0.1675,0.5604166666666667,0.08458333333333333,0.1875,False,0.4,False
459,0.33,0.46,0.72,0.38,0.72,0.85,0.7395833333333334,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.14833333333333334,0.57375,0.09041666666666667,0.1875,False,0.4,False
460,0.33,0.5,0.72,0.34,0.76,0.85,0.7391666666666666,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15,0.5704166666666667,0.09208333333333334,0.1875,False,0.4,False
461,0.33,0.5,0.76,0.34,0.72,0.85,0.73875,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15291666666666667,0.5675,0.09208333333333334,0.1875,False,0.4,False
462,0.33,0.48,0.76,0.38,0.68,0.85,0.7383333333333333,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.14708333333333334,0.5708333333333333,0.09458333333333334,0.1875,False,0.4,False
463,0.33,0.5,0.8,0.34,0.72,0.85,0.7383333333333333,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15583333333333332,0.5645833333333333,0.09208333333333334,0.1875,False,0.4,False
464,0.33,0.48,0.8,0.38,0.68,0.85,0.7379166666666667,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15,0.5679166666666666,0.09458333333333334,0.1875,False,0.4,False
465,0.33,0.46,0.72,0.38,0.76,0.85,0.7379166666666667,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15166666666666667,0.5704166666666667,0.09041666666666667,0.1875,False,0.4,False
466,0.33,0.46,0.76,0.38,0.72,0.85,0.7375,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15458333333333332,0.5675,0.09041666666666667,0.1875,False,0.4,False
467,0.33,0.48,0.72,0.38,0.72,0.85,0.7370833333333333,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.14416666666666667,0.57375,0.09458333333333334,0.1875,False,0.4,False
468,0.33,0.46,0.8,0.38,0.72,0.85,0.7370833333333333,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.1575,0.5645833333333333,0.09041666666666667,0.1875,False,0.4,False
469,0.33,0.5,0.76,0.34,0.76,0.85,0.7366666666666667,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.15666666666666668,0.56375,0.09208333333333334,0.1875,False,0.4,False
470,0.33,0.5,0.8,0.34,0.76,0.85,0.7358333333333333,0.40536512667660207,0.22,0.0022222222222222222,0.8620689655172413,0.9322429906542056,0.06775700934579439,0.27958333333333335,0.16,0.5604166666666667,0.09208333333333334,0.1875,False,0.4,False
471,0.33,0.48,0.72,0.38,0.76,0.85,0.7354166666666667,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.1475,0.5704166666666667,0.09458333333333334,0.1875,False,0.4,False
472,0.33,0.46,0.76,0.38,0.76,0.85,0.7354166666666667,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.15833333333333333,0.56375,0.09041666666666667,0.1875,False,0.4,False
473,0.33,0.48,0.76,0.38,0.72,0.85,0.735,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15041666666666667,0.5675,0.09458333333333334,0.1875,False,0.4,False
474,0.33,0.48,0.8,0.38,0.72,0.85,0.7345833333333334,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15333333333333332,0.5645833333333333,0.09458333333333334,0.1875,False,0.4,False
475,0.33,0.46,0.8,0.38,0.76,0.85,0.7345833333333334,0.3988005997001499,0.22,0.0022222222222222222,0.8651115618661258,0.9369158878504673,0.0630841121495327,0.27791666666666665,0.16166666666666665,0.5604166666666667,0.09041666666666667,0.1875,False,0.4,False
476,0.33,0.48,0.76,0.38,0.76,0.85,0.7329166666666667,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.15416666666666667,0.56375,0.09458333333333334,0.1875,False,0.4,False
477,0.33,0.48,0.8,0.38,0.76,0.85,0.7320833333333333,0.40620384047267355,0.22,0.0022222222222222222,0.8605476673427992,0.9392523364485982,0.06074766355140187,0.28208333333333335,0.1575,0.5604166666666667,0.09458333333333334,0.1875,False,0.4,False
478,0.33,0.52,0.72,0.34,0.68,0.85,0.7391666666666666,0.4163027656477438,0.22,0.0022222222222222222,0.8549695740365112,0.9369158878504673,0.0630841121495327,0.28625,0.13708333333333333,0.5766666666666667,0.09875,0.1875,False,0.4150912778904664,False
479,0.33,0.52,0.76,0.34,0.68,0.85,0.7375,0.4163027656477438,0.22,0.0022222222222222222,0.8549695740365112,0.9369158878504673,0.0630841121495327,0.28625,0.14291666666666666,0.5708333333333333,0.09875,0.1875,False,0.4150912778904664,False
480,0.33,0.52,0.8,0.34,0.68,0.85,0.7370833333333333,0.4163027656477438,0.22,0.0022222222222222222,0.8549695740365112,0.9369158878504673,0.0630841121495327,0.28625,0.14583333333333334,0.5679166666666666,0.09875,0.1875,False,0.4150912778904664,False
481,0.33,0.52,0.72,0.34,0.72,0.85,0.73625,0.4171511627906977,0.22,0.0022222222222222222,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.13958333333333334,0.57375,0.09916666666666667,0.1875,False,0.41661257606490865,False
482,0.33,0.52,0.72,0.34,0.76,0.85,0.7345833333333334,0.4171511627906977,0.22,0.0022222222222222222,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14291666666666666,0.5704166666666667,0.09916666666666667,0.1875,False,0.41661257606490865,False
483,0.33,0.52,0.76,0.34,0.72,0.85,0.7341666666666666,0.4171511627906977,0.22,0.0022222222222222222,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14583333333333334,0.5675,0.09916666666666667,0.1875,False,0.41661257606490865,False
484,0.33,0.52,0.8,0.34,0.72,0.85,0.73375,0.4171511627906977,0.22,0.0022222222222222222,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14875,0.5645833333333333,0.09916666666666667,0.1875,False,0.41661257606490865,False
485,0.33,0.52,0.76,0.34,0.76,0.85,0.7320833333333333,0.4171511627906977,0.22,0.0022222222222222222,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.14958333333333335,0.56375,0.09916666666666667,0.1875,False,0.41661257606490865,False
486,0.33,0.52,0.8,0.34,0.76,0.85,0.73125,0.4171511627906977,0.22,0.0022222222222222222,0.8544624746450304,0.9369158878504673,0.0630841121495327,0.2866666666666667,0.15291666666666667,0.5604166666666667,0.09916666666666667,0.1875,False,0.41661257606490865,False
487,0.33,0.5,0.72,0.38,0.68,0.85,0.7358333333333333,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.13375,0.5766666666666667,0.10208333333333333,0.1875,False,0.4226977687626776,False
488,0.33,0.5,0.76,0.38,0.68,0.85,0.7341666666666666,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.13958333333333334,0.5708333333333333,0.10208333333333333,0.1875,False,0.4226977687626776,False
489,0.33,0.5,0.8,0.38,0.68,0.85,0.73375,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.1425,0.5679166666666666,0.10208333333333333,0.1875,False,0.4226977687626776,False
490,0.33,0.5,0.72,0.38,0.72,0.85,0.7329166666666667,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.13666666666666666,0.57375,0.10208333333333333,0.1875,False,0.4226977687626776,False
491,0.33,0.5,0.72,0.38,0.76,0.85,0.73125,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14,0.5704166666666667,0.10208333333333333,0.1875,False,0.4226977687626776,False
492,0.33,0.5,0.76,0.38,0.72,0.85,0.7308333333333333,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14291666666666666,0.5675,0.10208333333333333,0.1875,False,0.4226977687626776,False
493,0.33,0.5,0.8,0.38,0.72,0.85,0.7304166666666667,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14583333333333334,0.5645833333333333,0.10208333333333333,0.1875,False,0.4226977687626776,False
494,0.33,0.5,0.76,0.38,0.76,0.85,0.72875,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.14666666666666667,0.56375,0.10208333333333333,0.1875,False,0.4226977687626776,False
495,0.33,0.5,0.8,0.38,0.76,0.85,0.7279166666666667,0.418705035971223,0.22,0.0022222222222222222,0.8524340770791075,0.9439252336448598,0.056074766355140186,0.28958333333333336,0.15,0.5604166666666667,0.10208333333333333,0.1875,False,0.4226977687626776,False
496,0.33,0.52,0.72,0.38,0.68,0.85,0.73125,0.4289732770745429,0.22,0.0022222222222222222,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.12708333333333333,0.5766666666666667,0.10875,0.1875,False,0.443995943204868,False
497,0.33,0.52,0.76,0.38,0.68,0.85,0.7295833333333334,0.4289732770745429,0.22,0.0022222222222222222,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.13291666666666666,0.5708333333333333,0.10875,0.1875,False,0.443995943204868,False
498,0.33,0.52,0.8,0.38,0.68,0.85,0.7291666666666666,0.4289732770745429,0.22,0.0022222222222222222,0.8453346855983773,0.9485981308411215,0.0514018691588785,0.29625,0.13583333333333333,0.5679166666666666,0.10875,0.1875,False,0.443995943204868,False
499,0.33,0.52,0.72,0.38,0.72,0.85,0.7283333333333334,0.4297752808988764,0.22,0.0022222222222222222,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.12958333333333333,0.57375,0.10916666666666666,0.1875,False,0.44551724137931026,False
500,0.33,0.52,0.72,0.38,0.76,0.85,0.7266666666666667,0.4297752808988764,0.22,0.0022222222222222222,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13291666666666666,0.5704166666666667,0.10916666666666666,0.1875,False,0.44551724137931026,False
501,0.33,0.52,0.76,0.38,0.72,0.85,0.72625,0.4297752808988764,0.22,0.0022222222222222222,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13583333333333333,0.5675,0.10916666666666666,0.1875,False,0.44551724137931026,False
502,0.33,0.52,0.8,0.38,0.72,0.85,0.7258333333333333,0.4297752808988764,0.22,0.0022222222222222222,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13875,0.5645833333333333,0.10916666666666666,0.1875,False,0.44551724137931026,False
503,0.33,0.52,0.76,0.38,0.76,0.85,0.7241666666666666,0.4297752808988764,0.22,0.0022222222222222222,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.13958333333333334,0.56375,0.10916666666666666,0.1875,False,0.44551724137931026,False
504,0.33,0.52,0.8,0.38,0.76,0.85,0.7233333333333334,0.4297752808988764,0.22,0.0022222222222222222,0.8448275862068966,0.9485981308411215,0.0514018691588785,0.2966666666666667,0.14291666666666666,0.5604166666666667,0.10916666666666666,0.1875,False,0.44551724137931026,False
505,0.33,0.46,0.72,0.42,0.68,0.85,0.7179166666666666,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.11708333333333333,0.5766666666666667,0.11875,0.1875,False,0.47746450304259636,False
506,0.33,0.46,0.76,0.42,0.68,0.85,0.71625,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12291666666666666,0.5708333333333333,0.11875,0.1875,False,0.47746450304259636,False
507,0.33,0.46,0.8,0.42,0.68,0.85,0.7158333333333333,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12583333333333332,0.5679166666666666,0.11875,0.1875,False,0.47746450304259636,False
508,0.33,0.46,0.72,0.42,0.72,0.85,0.715,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12,0.57375,0.11875,0.1875,False,0.47746450304259636,False
509,0.33,0.46,0.72,0.42,0.76,0.85,0.7133333333333334,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12333333333333334,0.5704166666666667,0.11875,0.1875,False,0.47746450304259636,False
510,0.33,0.46,0.76,0.42,0.72,0.85,0.7129166666666666,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12625,0.5675,0.11875,0.1875,False,0.47746450304259636,False
511,0.33,0.46,0.8,0.42,0.72,0.85,0.7125,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.12916666666666668,0.5645833333333333,0.11875,0.1875,False,0.47746450304259636,False
512,0.33,0.46,0.76,0.42,0.76,0.85,0.7108333333333333,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13,0.56375,0.11875,0.1875,False,0.47746450304259636,False
513,0.33,0.46,0.8,0.42,0.76,0.85,0.71,0.4448979591836735,0.22,0.0022222222222222222,0.8341784989858012,0.9532710280373832,0.04672897196261682,0.30625,0.13333333333333333,0.5604166666666667,0.11875,0.1875,False,0.47746450304259636,False
